,,,-4.24000015E-3,0.0,,,,,-4.24000015E-3,79.999998212E-3,
,,,-4.23600012E-3,0.0,,,,,-4.23600012E-3,39.99999911E-3,
,,,-4.23200009E-3,0.0,,,,,-4.23200009E-3,-39.99999911E-3,
,,,-4.22800006E-3,0.0,,,,,-4.22800006E-3,-79.999998212E-3,
,,,-4.22400003E-3,0.0,,,,,-4.22400003E-3,0.0,
,,,-4.22000000E-3,0.0,,,,,-4.22000000E-3,0.0,
,,,-4.21599997E-3,0.0,,,,,-4.21599997E-3,39.99999911E-3,
,,,-4.21199994E-3,0.0,,,,,-4.21199994E-3,39.99999911E-3,
,,,-4.20800038E-3,0.0,,,,,-4.20800038E-3,79.999998212E-3,
,,,-4.20400035E-3,0.0,,,,,-4.20400035E-3,39.99999911E-3,
,,,-4.20000032E-3,0.0,,,,,-4.20000032E-3,0.0,
,,,-4.19600029E-3,0.0,,,,,-4.19600029E-3,-79.999998212E-3,
,,,-4.19200025E-3,0.0,,,,,-4.19200025E-3,-39.99999911E-3,
,,,-4.18800022E-3,0.0,,,,,-4.18800022E-3,39.99999911E-3,
,,,-4.18400019E-3,0.0,,,,,-4.18400019E-3,39.99999911E-3,
,,,-4.18000016E-3,0.0,,,,,-4.18000016E-3,39.99999911E-3,
,,,-4.17600013E-3,0.0,,,,,-4.17600013E-3,0.0,
,,,-4.17200010E-3,0.0,,,,,-4.17200010E-3,39.99999911E-3,
,,,-4.16800007E-3,0.0,,,,,-4.16800007E-3,0.0,
,,,-4.16400004E-3,0.0,,,,,-4.16400004E-3,0.0,
,,,-4.16000001E-3,0.0,,,,,-4.16000001E-3,-39.99999911E-3,
,,,-4.15599998E-3,0.0,,,,,-4.15599998E-3,0.0,
,,,-4.15199995E-3,0.0,,,,,-4.15199995E-3,39.99999911E-3,
,,,-4.14800039E-3,0.0,,,,,-4.14800039E-3,79.999998212E-3,
,,,-4.14400036E-3,0.0,,,,,-4.14400036E-3,79.999998212E-3,
,,,-4.14000032E-3,0.0,,,,,-4.14000032E-3,0.0,
,,,-4.13600029E-3,0.0,,,,,-4.13600029E-3,-79.999998212E-3,
,,,-4.13200026E-3,0.0,,,,,-4.13200026E-3,-39.99999911E-3,
,,,-4.12800023E-3,0.0,,,,,-4.12800023E-3,0.0,
,,,-4.12400020E-3,0.0,,,,,-4.12400020E-3,39.99999911E-3,
